,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
128,-0.243119,0.452294,0.022936,-0.386683,0.498564,0.492583,422.685192,18.933079,429.326677,
129,-0.243119,0.452294,0.022936,-0.35141,0.556347,0.528855,562.797346,53.992589,518.454624,
130,-0.23578,0.455046,0.018349,-0.303044,0.625314,0.830133,670.178898,67.903095,557.227799,
131,-0.23578,0.455046,0.018349,-0.175849,0.604544,1.027737,751.501855,59.09101,568.179962,
132,-0.23578,0.455046,0.018349,-0.093012,0.603212,0.871549,788.6385,54.496137,560.249085,
133,-0.20367,0.458716,-0.007339,-0.041172,0.579247,0.796297,780.83351,63.811769,528.399691,
134,-0.20367,0.458716,-0.007339,0.000514,0.562738,0.778702,754.900802,83.953678,484.59104,
135,-0.20367,0.458716,-0.007339,0.016013,0.481522,0.756776,718.519479,100.885471,443.237183,
136,-0.168807,0.454128,-0.055046,0.068922,0.363028,0.767875,684.215291,102.14434,406.415256,
137,-0.168807,0.454128,-0.055046,0.095911,0.246397,0.839607,654.946579,99.878375,372.174011,
138,-0.138532,0.429358,-0.094495,0.157104,0.144145,0.918378,626.244359,98.178901,338.5622,
139,-0.138532,0.429358,-0.094495,0.211616,0.02565,1.004999,601.696408,88.800325,309.545263,
140,-0.138532,0.429358,-0.094495,0.244751,-0.113348,1.049933,585.519937,74.386272,285.500859,
141,-0.111927,0.4,-0.131193,0.269067,-0.233973,1.085123,573.434792,58.839236,262.337664,
142,-0.111927,0.4,-0.131193,0.276282,-0.356462,1.091349,559.335455,44.236352,236.467899,
143,-0.111927,0.4,-0.131193,0.268533,-0.446731,1.078356,537.871734,27.871051,208.898661,
144,-0.093578,0.366972,-0.154128,0.204401,-0.497058,1.052911,507.47004,10.687485,179.315233,
145,-0.093578,0.366972,-0.154128,0.159776,-0.516497,1.001751,469.13747,-5.111325,147.780557,
146,-0.085321,0.32844,-0.17156,0.100988,-0.516231,0.964125,418.782697,-23.1761,115.553502,
