,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
127,-0.322936,0.205505,-0.13945,-0.034382,0.352388,1.550527,213.094154,-152.114844,-200.637802,
128,-0.322936,0.205505,-0.13945,-0.029328,0.48787,1.631671,190.875111,-113.278726,-150.408917,
129,-0.322936,0.205505,-0.13945,-0.046617,0.585406,1.659255,153.801409,-69.155357,-95.270441,
130,-0.33578,0.16789,-0.126606,-0.073217,0.658892,1.654702,91.550322,-22.766023,-37.614227,
131,-0.33578,0.16789,-0.126606,-0.101944,0.692829,1.618817,3.114753,22.427385,20.482592,
132,-0.344954,0.142202,-0.121101,-0.129341,0.728904,1.584806,-104.077968,64.725394,77.13171,
133,-0.344954,0.142202,-0.121101,-0.095294,0.687752,1.608908,-212.403672,105.953363,131.263091,
134,-0.344954,0.142202,-0.121101,-0.08359,0.624955,1.561507,-304.867622,142.271743,180.799598,
135,-0.348624,0.144954,-0.120183,-0.141311,0.540245,1.478757,-376.119625,170.029811,226.622441,
136,-0.348624,0.144954,-0.120183,-0.133065,0.461949,1.421715,-428.236814,184.821525,269.612827,
137,-0.348624,0.144954,-0.120183,-0.08625,0.380179,1.365745,-457.190808,191.241759,306.812415,
138,-0.334862,0.172477,-0.127523,-0.070823,0.302952,1.278709,-468.772406,196.466066,341.368378,
139,-0.334862,0.172477,-0.127523,-0.070291,0.234276,1.192209,-468.520632,196.780784,369.126446,
140,-0.321101,0.223853,-0.137615,-0.081196,0.1656,1.122046,-462.541003,195.710745,389.646016,
141,-0.321101,0.223853,-0.137615,-0.08492,0.116431,1.068485,-454.8619,189.98289,404.689504,
142,-0.321101,0.223853,-0.137615,-0.065503,0.080623,1.036349,-445.04272,179.408387,414.949289,
143,-0.29633,0.285321,-0.142202,-0.026402,0.049091,1.018942,-431.887535,165.812599,420.551257,
144,-0.29633,0.285321,-0.142202,0.002326,0.027178,0.984128,-413.948648,152.720358,420.173597,
145,-0.266972,0.341284,-0.138532,0.008709,0.010076,0.987609,-391.666661,141.13876,414.571628,
146,-0.266972,0.341284,-0.138532,-0.00592,-0.014241,1.008766,-364.663914,129.368332,400.912896,
